INFOS GENERALES;;;;;;;;;;;;;;LOCALISATION;;;;;BIBLIOGRAPHIE;;;;METHODOLOGIE;;;;;TOPOGRAPHIE;;;;;PARAMETRES ABIOTIQUES;;;;;;;;;DESCRIPTION DE LA VEGETATION;;;;;;;;;;;;;;;;;;;DESCRIPTION DE LA HAUTEUR;;;;;;;;;TYPOLOGIE;;;;;;;;;;;;;;;;;;COMMENTAIRES;;
PROJECT;NAME_RELEVE;REPETITION;COMPLETE;DATE_S;AUTHOR;PROTOCOL;COVERSCALE;LOCA_METHOD;PRECISION;DEG_LONG;DEG_LAT;ALTITUDE;REF_GEO;DEPARTMENT;COUNTY;LOCALITY;NAT_REGION;;REFERENCE;TABLE_NR;NR_IN_TAB;;SURF_AREA;SAMPLING;MOSS_IDENT;LICH_IDENT;;EXPOSURE;SLOPE;GEOL_SUBST;PEDOLOGY;;MANAGEMENT;LIGHTING;SOIL_PH;HYDRO;NUTRIENT;TEMPERATUR;CLIMATE;SALINITY;;COV_TOTAL;COV_TREES;COV_TREE40;COV_TREE20;COV_TREE10;COV_TREE6;COV_SHRUBS;COV_HERBS;COV_EMERGE;COV_FLOATG;COV_FLOOD;COV_MOSSES;COV_LICHEN;COV_ALGAE;COV_LITTER;COV_WATER;COV_ROCK;BRYO_LICH;;TREE_HIGH;TREE_LOW;SHRUB_HIGH;SHRUB_LOW;HERB_HIGH;HERB_LOW;HERB_MAX;CRYPT_HEIG;;ORIGIN_ALLI;ORIGIN_ASS;ORIGIN_SUB;REL_TYPE;PVF1;PVF2_ASS;PVF2_SUB;REVIEW_ASS;REVIEW_SUB;REV_SOURCE;REV_NAME;CLC;CATMINAT;N_2000;CAH_HAB;EUNIS;CORINE;;COMMENTS;OTHERINFO;
BD Orsay;T0185_1;;Oui;19550101;BRAUN-BLANQUET J. & FUKAREK P.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.54446411132813;43.744312286377;;WGS84;;;Saint-Guilhem-le-Desert;;;La forêt de Pinus salzmanni de Saint Guilhem-le-Désert.- Collect. Bot. 33,IV (3):435-489. (SIGMA 133);475;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rosmarino-Ericion;Rosmarino-Lithospermetum dolomiticum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0186_1;;Oui;19550101;BRAUN-BLANQUET J. & FUKAREK P.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.54446411132813;43.744312286377;;WGS84;;;Saint-Guilhem-le-Desert;;;La forêt de Pinus salzmanni de Saint Guilhem-le-Désert.- Collect. Bot. 33,IV (3):435-489. (SIGMA 133);475;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quercion ilicis;Quercetum galloprovinciale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0187_1;;Oui;19550101;BRAUN-BLANQUET J. & FUKAREK P.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;3.54446411132813;43.744312286377;;WGS84;;;Saint-Guilhem-le-Desert;;;La forêt de Pinus salzmanni de Saint Guilhem-le-Désert.- Collect. Bot. 33,IV (3):435-489. (SIGMA 133);476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Rosmarion-Ericion;Erico-Lavanduletum;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_1;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_2;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_3;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_4;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_5;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_6;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_7;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_8;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_9;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_10;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_11;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_12;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_13;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_14;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0188_15;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328460693359;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Corynephoretum occidentale;;;;;;;;;;;;;;;;;;;
BD Orsay;T0189_1;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Artemisietum campestris;;;;;;;;;;;;;;;;;;;
BD Orsay;T0189_2;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Artemisietum campestris;;;;;;;;;;;;;;;;;;;
BD Orsay;T0189_3;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Artemisietum campestris;;;;;;;;;;;;;;;;;;;
BD Orsay;T0189_4;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Artemisietum campestris;;;;;;;;;;;;;;;;;;;
BD Orsay;T0189_5;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Artemisietum campestris;;;;;;;;;;;;;;;;;;;
BD Orsay;T0189_6;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;VII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Corynephorion Klika 1931;Artemisietum campestris;;;;;;;;;;;;;;;;;;;
BD Orsay;T0190_1;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXIII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potamion eurosibericum W.Koch 1926;Myriophylletum alterniflori;;;;;;;;;;;;;;;;;;;
BD Orsay;T0190_2;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXIII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potamion eurosibericum W.Koch 1926;Myriophylletum alterniflori;;;;;;;;;;;;;;;;;;;
BD Orsay;T0190_3;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXIII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potamion eurosibericum W.Koch 1926;Myriophylletum alterniflori;;;;;;;;;;;;;;;;;;;
BD Orsay;T0190_4;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXIII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potamion eurosibericum W.Koch 1926;Myriophylletum alterniflori;;;;;;;;;;;;;;;;;;;
BD Orsay;T0190_5;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXIII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potamion eurosibericum W.Koch 1926;Myriophylletum alterniflori;;;;;;;;;;;;;;;;;;;
BD Orsay;T0191_1;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXIV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potamion eurosibericum W.Koch 1926;Myriophylletum verticillati;;;;;;;;;;;;;;;;;;;
BD Orsay;T0191_2;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXIV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potamion eurosibericum W.Koch 1926;Myriophylletum verticillati;;;;;;;;;;;;;;;;;;;
BD Orsay;T0191_3;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXIV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potamion eurosibericum W.Koch 1926;Myriophylletum verticillati;;;;;;;;;;;;;;;;;;;
BD Orsay;T0191_4;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXIV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potamion eurosibericum W.Koch 1926;Myriophylletum verticillati;;;;;;;;;;;;;;;;;;;
BD Orsay;T0191_5;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXIV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Potamion eurosibericum W.Koch 1926;Myriophylletum verticillati;;;;;;;;;;;;;;;;;;;
BD Orsay;T0192_1;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXVI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Littorellion uniflorae W.Koch 1926;Scirpetum fluitantis;;;;;;;;;;;;;;;;;;;
BD Orsay;T0192_2;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXVI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Littorellion uniflorae W.Koch 1926;Scirpetum fluitantis;;;;;;;;;;;;;;;;;;;
BD Orsay;T0192_3;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXVI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Littorellion uniflorae W.Koch 1926;Scirpetum fluitantis;;;;;;;;;;;;;;;;;;;
BD Orsay;T0192_4;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXVI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Littorellion uniflorae W.Koch 1926;Scirpetum fluitantis;;;;;;;;;;;;;;;;;;;
BD Orsay;T0193_1;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXVII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sphagnion fusci Br.-Bl. 1920;Helodeo-Sphagnetum var des tourbières à sphaignes;;;;;;;;;;;;;;;;;;;
BD Orsay;T0193_2;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXVII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sphagnion fusci Br.-Bl. 1920;Helodeo-Sphagnetum var des tourbières à sphaignes;;;;;;;;;;;;;;;;;;;
BD Orsay;T0193_3;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXVII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sphagnion fusci Br.-Bl. 1920;Helodeo-Sphagnetum var des tourbières à sphaignes;;;;;;;;;;;;;;;;;;;
BD Orsay;T0193_4;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXVII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sphagnion fusci Br.-Bl. 1920;Helodeo-Sphagnetum var des tourbières à sphaignes;;;;;;;;;;;;;;;;;;;
BD Orsay;T0193_5;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXVII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sphagnion fusci Br.-Bl. 1920;Helodeo-Sphagnetum var des tourbières à sphaignes;;;;;;;;;;;;;;;;;;;
BD Orsay;T0194_1;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXVIII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sphagnion fusci Br.-Bl. 1920;Helodeo-Sphagnetum var des étangs (facies tempt exondé);;;;;;;;;;;;;;;;;;;
BD Orsay;T0194_2;;Oui;19370101;LEMEE G.;Phytosociologie sigmatiste : estimation visuelle  de l'abondance des espèces selon l'approche Braun Blanquet.;_2_Braun_Blanquet;Point_approximatif;Google earth;0.83770751953125;48.4328498840332;;WGS84;;;Le Perche;;;Recherches écologiques sur la végétation du Perche.- Thèse - Lib. Gén. Enseignement, Paris, 388 p.;XXVIII;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sphagnion fusci Br.-Bl. 1920;Helodeo-Sphagnetum var des étangs (facies tempt exondé);;;;;;;;;;;;;;;;;;;
