NAME_RELEVE;SP_NAME;STRATUM;COVER;CD_NOM
T1819_8;Myriophyllum spicatum L.;;4;109150
T1819_80;Scirpus lacustris L.;;1;121735
T1819_80;Nymphaea alba L.;;1;109750
T1819_80;Ceratophyllum demersum L.;;2;90208
T1819_80;Myriophyllum spicatum L.;;1;109150
T1819_80;Nuphar luteum;;5;109732
T1819_80;Ranunculus circinatus Sibth.;;1;116979
T1819_80;Potamogeton crispus L.;;+;115245
T1819_81;Nymphaea alba L.;;2;109750
T1819_81;Myriophyllum spicatum L.;;+;109150
T1819_81;Ceratophyllum demersum L.;;2;90208
T1819_81;Potamogeton crispus L.;;+;115245
T1819_81;Ranunculus circinatus Sibth.;;+;116979
T1819_81;Nuphar luteum;;5;109732
T1819_81;Scirpus lacustris L.;;1;121735
T1819_82;Callitriche stagnalis Scop.;;1;87484
T1819_82;Typha latifolia L.;;+;128077
T1819_82;Scirpus lacustris L.;;+;121735
T1819_82;Nymphaea alba L.;;2;109750
T1819_82;Ceratophyllum demersum L.;;+;90208
T1819_82;Myriophyllum spicatum L.;;1;109150
T1819_82;Nuphar luteum;;4;109732
T1819_83;Sagittaria sagittifolia L.;;+;119860
T1819_83;Nuphar luteum;;5;109732
T1819_83;Ceratophyllum demersum L.;;+;90208
T1819_83;Sparganium simplex;;1;124418
T1819_83;Myriophyllum spicatum L.;;+;109150
T1819_83;Nymphaea alba L.;;1;109750
T1819_84;Myosotis scorpioides L.;;+;109091
T1819_84;Scirpus lacustris L.;;+;121735
T1819_84;Callitriche stagnalis Scop.;;2;87484
T1819_84;Typha latifolia L.;;1;128077
T1819_84;Callitriche obtusangula Le Gall;;+;87476
T1819_84;Nymphaea alba L.;;1;109750
T1819_84;Myriophyllum spicatum L.;;2;109150
T1819_84;Ceratophyllum demersum L.;;1;90208
T1819_84;Nuphar luteum;;4;109732
T1819_85;Sparganium simplex;;+;124418
T1819_85;Ranunculus circinatus Sibth.;;+;116979
T1819_85;Sagittaria sagittifolia L.;;+;119860
T1819_85;Potamogeton pectinatus L.;;+;115295
T1819_85;Potamogeton lucens L.;;+;115270
T1819_85;Myriophyllum spicatum L.;;3;109150
T1819_85;Nuphar luteum;;3;109732
T1819_85;Ceratophyllum demersum L.;;1;90208
T1819_85;Nymphaea alba L.;;3;109750
T1819_85;Scirpus lacustris L.;;1;121735
T1819_86;Phragmites australis (Cav.) Trin. ex Steudel;;1;113260
T1819_86;Nuphar luteum;;3;109732
T1819_86;Ceratophyllum demersum L.;;1;90208
T1819_86;Scirpus lacustris L.;;+;121735
T1819_86;Nymphaea alba L.;;3;109750
T1819_87;Nuphar luteum;;3;109732
T1819_87;Ceratophyllum demersum L.;;1;90208
T1819_87;Nymphaea alba L.;;4;109750
T1819_88;Nymphaea alba L.;;1;109750
T1819_88;Ceratophyllum demersum L.;;4;90208
T1819_88;Nuphar luteum;;4;109732
T1819_88;Hydrocharis morsus Ranae;;2;103120
T1819_88;Lemna minor L.;;+;105431
T1819_88;Ranunculus circinatus Sibth.;;+;116979
T1819_88;Spirodela polyrrhiza;;+;124707
T1819_89;Ranunculus circinatus Sibth.;;2;116979
T1819_89;Nuphar luteum;;+;109732
T1819_89;Ceratophyllum demersum L.;;2;90208
T1819_89;Nymphaea alba L.;;2;109750
T1819_9;Myriophyllum spicatum L.;;5;109150
T1819_9;Ranunculus circinatus Sibth.;;+;116979
T1819_9;Elodea canadensis Michx;;+;95980
T1819_90;Scirpus lacustris L.;;+;121735
T1819_90;Potamogeton crispus L.;;+;115245
T1819_90;Ceratophyllum demersum L.;;1;90208
T1819_90;Nuphar luteum;;4;109732
T1819_90;Nymphaea alba L.;;2;109750
T1819_91;Potamogeton crispus L.;;+;115245
